YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
DemandDE,1,1.018292386,1.037191908,1.067900105,1.049841317,1.02266783,1.054310303,1.089458405,1.114046509,1.124116792,1.150178871,1.134057297,1.173222726,1.207093336,1.230888844,1.250889072,1.27662669,1.276144401,1.232429253,1.26538316,1.296613661,1.276609535,1.294466422,1.28944593,1.293083624,1.326087941,1.353008465,1.394277686,1.419518797,1.456987482,1.482886089,1.491659037,1.48933799,1.455915952,1.491107692,1.50299167,1.488098209,1.50309344,1.516793418,1.551133777,1.568667143,1.571584966,1.628335818,1.580422374,1.597438331,1.608062379,1.62766251,1.670177912,1.617684382,1.643526519,1.670958839,1.729184324,1.759294896,1.718413854,1.75053298,1.792664529,1.812932139,1.767379839,1.801584502,1.824688217,1.840736014,1.870562697,1.931894134,1.869981109,1.875708552,1.937770947,1.976747997,2.020733817,2.066276734,2.071513735,2.13971482,2.184096127,2.248042319,2.282510395,2.297454589,2.365589151,2.409331541,2.487879911,2.540239703,2.516009333,2.494461662,2.604783898,2.564785696,2.59729539,2.666468,2.698465769,2.735210055,2.791934539,2.784745008,2.825159668,2.818178876,2.874723013,2.916826266,3.002717908,3.103047239,3.21145801,3.126449351,3.153475887,3.220361169,3.291568972,3.352856958,3.390278406,3.343665915,3.362718634,3.425670637,3.54294055,3.536127454,3.552447549,3.629081156,3.728404918
DemandDE,1,1.017689508,1.037920479,1.070097078,1.087967079,1.082954851,1.113713239,1.148513028,1.171426,1.14178335,1.131970756,1.138965425,1.151006126,1.173289461,1.209650796,1.214068468,1.246839071,1.290912026,1.324103747,1.345490051,1.359403826,1.368187446,1.350385296,1.360203063,1.39563397,1.461045022,1.434818887,1.47307349,1.456776798,1.480740853,1.483644111,1.49067775,1.517007327,1.554972483,1.588230835,1.603820615,1.552021916,1.562029388,1.601566171,1.608980322,1.595758882,1.58109223,1.590738788,1.641341863,1.647258884,1.652403206,1.683295906,1.694966678,1.742152103,1.693369353,1.717975157,1.73925489,1.715046631,1.794831089,1.77732708,1.768302661,1.786470981,1.798915888,1.829365059,1.79273522,1.848059441,1.844849713,1.909200038,1.902567566,1.869893145,1.855385716,1.901329864,1.839987301,1.887998551,1.944190962,1.934525579,1.912461882,1.953441679,1.948167674,1.992000133,1.983574162,1.95923522,2.00225808,2.003201801,2.057495375,2.066747979,2.097698779,2.032166021,2.043655493,2.072931473,2.051480507,2.025603961,2.104953993,2.089980073,2.114533379,2.117683643,2.146656945,2.194341249,2.205636123,2.188609902,2.253454055,2.339895903,2.430161139,2.382285066,2.39147938,2.432216157,2.470657371,2.551612992,2.624675874,2.718072613,2.732256258,2.807759706,2.763084983,2.781470305,2.875428502
DemandDE,1,0.974868243,0.966539778,0.956117518,0.985089271,0.963468657,0.935819279,0.918234122,0.924154129,0.950424159,0.922661534,0.91177443,0.899984643,0.906358181,0.934470838,0.927533966,0.919382939,0.893809412,0.895255219,0.870678359,0.849475893,0.853980993,0.871616335,0.900022771,0.931475072,0.929445405,0.924040214,0.921229917,0.941083952,0.937394933,0.923318212,0.956971958,0.955522114,0.946497401,0.984221364,1.013400532,1.032716195,1.01930778,1.043142313,1.049752432,1.06066757,1.106179677,1.121323516,1.137004159,1.162798698,1.186071774,1.178210131,1.182830865,1.210245866,1.253468425,1.283649055,1.282684146,1.30204172,1.277993637,1.280829354,1.312088664,1.27410831,1.285630528,1.32182255,1.307467455,1.33180453,1.371851272,1.339238375,1.312109083,1.337724785,1.343791543,1.382128134,1.38233232,1.443235462,1.496646703,1.50618736,1.548126088,1.498434431,1.563281465,1.619547993,1.663192569,1.64647826,1.656140166,1.721457139,1.678117837,1.673278289,1.648151676,1.662967112,1.61012795,1.638986535,1.661313243,1.693718427,1.697495605,1.700169253,1.723756687,1.687857359,1.71691784,1.71723477,1.736925274,1.767459135,1.798310585,1.849075232,1.878653575,1.914681742,1.935879285,1.890415902,1.919525506,1.908769492,1.931974677,1.930460713,1.959291144,2.018715864,2.004662572,1.98774144,1.959966213
DemandDE,1,1.005136157,1.018277981,1.047079963,1.072811611,1.089425319,1.113283851,1.161731138,1.185909592,1.216769446,1.172151987,1.16536891,1.199102962,1.221856197,1.252204672,1.266960428,1.241991753,1.297041611,1.290989889,1.297019619,1.323966272,1.336929153,1.326286308,1.332069678,1.315457558,1.299721746,1.346080415,1.37946199,1.400568094,1.384878447,1.348623687,1.343609068,1.346733313,1.312011134,1.278768342,1.288407085,1.310889351,1.320174038,1.316388952,1.29075637,1.275592985,1.281513704,1.285938462,1.314958803,1.324228528,1.378121534,1.372257222,1.373591926,1.414924052,1.450666302,1.452233143,1.504033412,1.511094552,1.498278918,1.537057767,1.535186628,1.583213641,1.642389274,1.70719476,1.711063892,1.768510414,1.743577009,1.750265265,1.71625805,1.743553807,1.788882868,1.801018752,1.805331809,1.85148417,1.894422122,1.903246383,1.864781463,1.85246602,1.926290268,1.994920503,2.036985869,1.967868547,1.967495919,1.963855853,1.964661949,2.038299253,2.069927949,2.102982473,2.104786012,2.16907572,2.18569972,2.244280707,2.29467739,2.35116467,2.280322655,2.312065267,2.268996997,2.285326525,2.327064555,2.399310769,2.451601951,2.550359313,2.626064082,2.665690021,2.731519557,2.761942567,2.672783894,2.712239108,2.688963076,2.740997881,2.762411768,2.823290865,2.743456983,2.839490906,2.785985535
DemandDE,1,1.034346035,1.036973532,1.055329589,1.058734832,1.071714314,1.059313401,1.068691825,1.064566371,1.103615735,1.115654433,1.100454797,1.116899685,1.165900453,1.185205846,1.169207843,1.164057111,1.182418729,1.174643318,1.145969428,1.1669273,1.156090193,1.156021183,1.196993605,1.175848795,1.205529277,1.197502338,1.225378343,1.251812032,1.254644093,1.236578288,1.256428879,1.259165071,1.299596103,1.31573593,1.33112507,1.374472259,1.379176788,1.350523534,1.389175322,1.40333111,1.381120086,1.355607496,1.352584779,1.319496834,1.286004101,1.284395961,1.310472011,1.346405765,1.375561139,1.406732858,1.41082278,1.461124862,1.483471528,1.491242206,1.526733091,1.531575864,1.499157003,1.50220996,1.549137723,1.518645083,1.530942434,1.558858615,1.609984787,1.619903507,1.656891776,1.705192282,1.698238499,1.761084015,1.802168192,1.851584027,1.822622854,1.854339431,1.936768886,1.93048281,1.922893386,1.970464781,1.939219535,1.956103445,1.9741514,1.935613668,1.953672722,1.996085192,2.009246543,2.055588449,2.027157901,2.092545923,2.118495586,2.142005328,2.135076791,2.177613476,2.203388473,2.251662422,2.306627727,2.375902949,2.335359719,2.410688999,2.479676247,2.541484011,2.46776592,2.466141651,2.40577808,2.423858495,2.472434293,2.538255464,2.539924339,2.627105446,2.586631881,2.571032308,2.609449364
DemandDE,1,1.0199128,1.03874222,1.049488952,1.078585802,1.113089617,1.09940207,1.079357944,1.051245228,1.090425062,1.115257976,1.122486453,1.156901541,1.149198026,1.184230421,1.188979359,1.210982738,1.211100421,1.253350897,1.276741874,1.317290266,1.353215945,1.36623122,1.325730622,1.296554838,1.328801993,1.310005248,1.311902273,1.283007942,1.336620337,1.344520035,1.36045584,1.369392891,1.379463814,1.406357373,1.406662027,1.401964037,1.384269185,1.408584117,1.406137007,1.391150799,1.429127228,1.404821582,1.4169197,1.450456488,1.457627149,1.445450401,1.467798855,1.498644101,1.553957039,1.576650825,1.612504313,1.626741463,1.648846263,1.689808846,1.707251576,1.762312638,1.811045667,1.809171757,1.848615271,1.895516333,1.869873389,1.90884534,1.971507921,2.010952943,2.013908557,2.072270697,2.025286036,2.113095698,2.168774528,2.16006727,2.176429458,2.160474116,2.20144476,2.240875554,2.29485483,2.332290234,2.351209628,2.324113224,2.321924314,2.366005619,2.36368067,2.402691442,2.347327231,2.381790601,2.305188416,2.263210213,2.326229018,2.359830057,2.348937263,2.419527552,2.510408282,2.46223452,2.496331882,2.481752998,2.505262994,2.558751882,2.545593541,2.47256758,2.507710569,2.542460968,2.602599801,2.625218205,2.686279755,2.716174123,2.742361,2.729599673,2.669332858,2.65416933,2.746378353
DemandDE,1,1.025807385,1.038706423,1.017990691,1.033208558,1.034193045,1.036247631,1.031458113,1.054083512,1.058812389,1.103917953,1.112808937,1.135096434,1.15927604,1.203773251,1.213525822,1.227976503,1.213561315,1.209423125,1.249411649,1.298966951,1.35246833,1.392459231,1.445257252,1.478246852,1.472954958,1.480858338,1.484878151,1.467958632,1.496696133,1.491178682,1.545227753,1.597333738,1.636264885,1.684439084,1.665487238,1.687158589,1.693313343,1.680182826,1.733756681,1.747737348,1.720777125,1.69143536,1.7097373,1.725334681,1.740106046,1.77078557,1.796543127,1.826263418,1.808571276,1.763081739,1.820328527,1.868221607,1.890467434,1.930122418,1.92149225,1.983501245,2.030836786,2.064939006,2.113783105,2.041766171,2.060959329,2.131133392,2.075111478,2.013278682,2.056595956,2.098980895,2.090896585,2.124416732,2.108728297,2.162572328,2.244930386,2.312810095,2.30962939,2.356697641,2.396262186,2.411455683,2.437249566,2.534754538,2.635588623,2.676979084,2.648305181,2.573518856,2.605815461,2.603567922,2.579610235,2.614850923,2.681482771,2.728807788,2.819771043,2.793605685,2.783323898,2.822376951,2.842289302,2.8965371,2.951372835,2.921249163,2.927602074,2.878420111,2.896773351,2.956528519,3.050327203,3.152835083,3.178854387,3.161513976,3.156510524,3.237888794,3.181895867,3.069203181,3.158480955
DemandDE,1,1.008568696,1.005463665,1.000350121,0.989866814,0.979555441,0.987500362,1.01925465,1.043220829,1.054466906,1.073227268,1.116279093,1.160952616,1.16896919,1.201950926,1.189194453,1.151942014,1.163249191,1.218314292,1.242910401,1.249785691,1.28015418,1.272921112,1.30182214,1.334049821,1.339573369,1.370939156,1.418962987,1.387055248,1.398295621,1.394145006,1.422981898,1.446511224,1.447559936,1.475610281,1.50883744,1.545248447,1.586347832,1.623931525,1.651970805,1.62565896,1.692730945,1.705757072,1.668112843,1.708483043,1.71932146,1.718923509,1.689446923,1.71014605,1.775717334,1.727461285,1.719429966,1.677753003,1.732789131,1.709310403,1.667608118,1.676331256,1.7278612,1.716787897,1.762765508,1.788058141,1.770927435,1.800019322,1.809745405,1.844712799,1.848320112,1.862211882,1.934033428,1.949634383,2.02695655,2.046590192,2.110516151,2.040592457,2.06429068,2.069323777,2.097838905,2.130424096,2.213484637,2.278613795,2.307119276,2.378574615,2.38759185,2.388548996,2.36912167,2.393351197,2.367713105,2.34341568,2.381722012,2.432676585,2.394396751,2.424806523,2.382171011,2.44171196,2.457893015,2.461643097,2.406531204,2.431564756,2.478488214,2.550530898,2.566895481,2.606863752,2.625124731,2.707446293,2.737930972,2.760399712,2.857491482,2.898940899,2.856553427,2.849883674,2.856455897
DemandDE,1,1.036665604,1.022980386,1.045839439,1.019648165,1.054683957,1.090091704,1.122205801,1.121918739,1.124888218,1.133215763,1.118063511,1.100545936,1.128391038,1.111307139,1.131302517,1.147357322,1.190971227,1.229099955,1.21746769,1.218870632,1.243762245,1.250759078,1.301209673,1.293984986,1.291350249,1.318793598,1.361435699,1.399766755,1.388570359,1.402661882,1.430598225,1.402365661,1.402041946,1.37242393,1.388832661,1.407903984,1.427717855,1.45064969,1.442985108,1.447908867,1.44584457,1.460910679,1.497675492,1.499924594,1.484266894,1.470184858,1.453048184,1.429565819,1.436151942,1.456738652,1.45751504,1.504261431,1.483750506,1.524017113,1.486749257,1.476568754,1.495380627,1.461573273,1.487907123,1.487421102,1.506827752,1.536281485,1.510115272,1.51759346,1.563272895,1.587683495,1.561297741,1.567833186,1.60636332,1.637814085,1.665392101,1.68961044,1.687341583,1.733919099,1.764534076,1.785930336,1.795794978,1.860525874,1.899941155,1.900540199,1.950877741,1.959686984,2.03535064,2.130512439,2.116025224,2.073857588,2.008840113,2.056670557,2.072754269,2.112679839,2.072920846,2.077204833,2.040229758,2.057190904,2.069518156,2.053885755,2.027674239,2.066033464,2.13741931,2.070612072,2.017305057,2.035490443,2.076099656,2.133410679,2.164341062,2.213464764,2.223004939,2.203866773,2.156612408
DemandDE,1,1.04285831,1.025885289,1.034122312,1.043465455,1.048689355,1.054957212,1.043046853,1.091917565,1.129226589,1.121455343,1.147446009,1.195704483,1.21945461,1.21791063,1.208489613,1.22439317,1.184583984,1.163308722,1.180166875,1.154023886,1.176443803,1.173651619,1.205824757,1.229921315,1.22999742,1.228307258,1.255111832,1.288989919,1.259980389,1.257651573,1.298455889,1.289459339,1.290525917,1.308218331,1.349445523,1.354126761,1.411974546,1.449634111,1.455364978,1.467969999,1.491076035,1.476035352,1.428044318,1.381709007,1.415826102,1.452897013,1.477605463,1.513379318,1.571474677,1.618152799,1.66311602,1.644724369,1.659352249,1.700411187,1.67996002,1.731304131,1.736035262,1.737857319,1.76285991,1.791390082,1.816459866,1.84554528,1.860012904,1.883176656,1.968073462,1.998986767,1.962840832,1.965827094,2.005083797,1.995596702,2.068986135,2.083303414,2.048316045,2.101496819,2.087292793,2.123286997,2.203483162,2.211533177,2.280433493,2.358794893,2.4357899,2.432504238,2.504587383,2.609094357,2.63922134,2.697361587,2.770625425,2.814913674,2.908524543,3.02495382,3.024111902,3.076912087,3.042790304,3.080081656,3.052577452,3.063393315,3.12941974,3.252407483,3.332190458,3.271658716,3.335493791,3.424328578,3.51639642,3.551466644,3.66860007,3.734176491,3.786945381,3.830044508,3.96427225
