YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
Lignite,1.427777777,1.41731462,1.410564223,1.405577896,1.407104242,1.396254524,1.402975778,1.4040655,1.405640295,1.397042224,1.406222026,1.396666403,1.398463042,1.396504167,1.397237978,1.396454571,1.404716819,1.407001382,1.398424049,1.403248146,1.411059194,1.404280266,1.396682439,1.391038068,1.380327855,1.379689439,1.38524229,1.381285076,1.377693882,1.382375624,1.386759069,1.385507675,1.391754863,1.397290981,1.401054968,1.401235852,1.396926088,1.407335275,1.410109916,1.420123,1.413821621,1.413381548,1.413188682,1.412556567,1.405193028,1.407137714,1.405045701,1.395996329,1.394819555,1.399309563,1.399586869,1.399914134,1.396705798,1.396136866,1.385048726,1.391217895,1.387384314,1.379596311,1.373941638,1.374475324,1.374725529,1.381620007,1.37041477,1.373734862,1.377426046,1.373440107,1.385854517,1.393365182,1.400311852,1.394685753,1.397499055,1.410219155,1.411380042,1.404109515,1.414455156,1.423023449,1.423428954,1.42870623,1.433526305,1.437804028,1.426928606,1.417540973,1.414558294,1.407835103,1.399216113,1.393418411,1.396368001,1.399714393,1.388804716,1.388719233,1.394784552,1.395768067,1.396907498,1.401976796,1.399521298,1.400279156,1.407203421,1.412978132,1.419911485,1.422830644,1.419184925,1.42274103,1.410743486,1.419660707,1.422947506,1.419383843,1.409822077,1.405135294,1.405222263,1.398907986
Lignite,1.427777777,1.42091388,1.4229659,1.425537306,1.419936493,1.418743768,1.426028603,1.421267704,1.426648362,1.425726018,1.426774819,1.420642047,1.421713994,1.424062806,1.419232876,1.420913015,1.411958,1.412070115,1.416916144,1.419771239,1.413234102,1.412404606,1.421894255,1.414290516,1.416257312,1.409141254,1.415795986,1.416095766,1.407302573,1.407189975,1.408156809,1.41848733,1.412800402,1.410047412,1.397135689,1.391283262,1.381350901,1.374551971,1.383087829,1.379121049,1.381973236,1.38421668,1.38049542,1.393457299,1.391610891,1.403700131,1.396676318,1.395329689,1.387834155,1.385133699,1.387511699,1.383244704,1.376296207,1.377916245,1.381396535,1.370544297,1.361235088,1.360143577,1.365649338,1.367015832,1.370836574,1.368615565,1.370213259,1.360022751,1.3498547,1.350181813,1.357922926,1.356548529,1.36241394,1.358956543,1.354580848,1.360179911,1.362992611,1.368531303,1.37134553,1.381867851,1.379780857,1.390248008,1.401348411,1.403240508,1.391079345,1.398709654,1.399622922,1.396697402,1.400687107,1.393295639,1.384868394,1.396387146,1.392895685,1.384274673,1.381379304,1.377163242,1.372071765,1.370443313,1.369315143,1.373139599,1.366637445,1.363403876,1.357915268,1.351784723,1.353372046,1.352016845,1.350837691,1.350536347,1.355031464,1.347088651,1.344420773,1.345739251,1.349538499,1.355537311
Lignite,1.427777777,1.419798654,1.41839305,1.423076106,1.423774291,1.427827831,1.423855784,1.416877238,1.413660469,1.414810404,1.418160039,1.420414264,1.415960684,1.424077472,1.419187934,1.413822471,1.419019203,1.416310458,1.424614317,1.4223093,1.421743921,1.427838818,1.424990559,1.420792146,1.424131922,1.415261453,1.42290817,1.42649545,1.419686149,1.413509525,1.408631632,1.405251477,1.409740286,1.408929538,1.396970104,1.394885259,1.384286207,1.378611842,1.376223024,1.379695253,1.382617484,1.376199908,1.37269456,1.367054453,1.366179634,1.371075753,1.365733464,1.371037843,1.373187756,1.379454793,1.388434564,1.385932037,1.385986984,1.391932686,1.393199296,1.392530695,1.395758431,1.385152477,1.389448094,1.392138707,1.403756554,1.401727715,1.392768692,1.395904225,1.396472143,1.396830306,1.407826095,1.404957837,1.401698773,1.398660573,1.400376538,1.400347843,1.400172231,1.394552864,1.382395937,1.386870258,1.396319767,1.387504103,1.386560971,1.385433855,1.395044476,1.395577117,1.394238852,1.386152139,1.386067901,1.385513321,1.387182308,1.392397984,1.39109962,1.38657586,1.384239189,1.378148302,1.388238931,1.388792587,1.391546606,1.382401032,1.381076152,1.373156647,1.378875623,1.377358351,1.382865747,1.379589793,1.38000925,1.392881811,1.381749581,1.383453776,1.380632861,1.381412256,1.370041159,1.37598616
Lignite,1.427777777,1.425744294,1.422656697,1.412707362,1.399993401,1.399067941,1.397684912,1.398349629,1.406887247,1.401193587,1.390227524,1.390353735,1.389114651,1.386801347,1.385508745,1.390477325,1.388108298,1.391567527,1.394978279,1.389993066,1.399736997,1.401986057,1.396605329,1.392318049,1.391456445,1.384196966,1.381561387,1.380991054,1.377433472,1.376609359,1.369044505,1.36555537,1.355307773,1.351006905,1.346344915,1.347983525,1.337780457,1.342146764,1.334838395,1.333140638,1.334613148,1.341781973,1.338197196,1.331479334,1.3375577,1.336589087,1.336909612,1.344334222,1.342809006,1.338533153,1.336803154,1.339585721,1.349107682,1.34996826,1.357318767,1.356326712,1.355136018,1.355474028,1.346446122,1.34854166,1.344996529,1.348506804,1.345218478,1.337721002,1.337085381,1.3407556,1.337047721,1.33146185,1.336985629,1.336386803,1.331026616,1.323062595,1.31468018,1.327388011,1.327059482,1.328686454,1.32746471,1.331190125,1.33072848,1.33034027,1.339162545,1.340482922,1.340678807,1.350533238,1.339912569,1.337952242,1.331688047,1.328461013,1.329246973,1.321579595,1.309312266,1.303226128,1.307424394,1.303478376,1.30308036,1.301735579,1.299834673,1.298880266,1.308261454,1.308425209,1.310521766,1.313340401,1.309212588,1.304196056,1.304158372,1.305647414,1.314499319,1.319878952,1.314838861,1.317415924
Lignite,1.427777777,1.42279207,1.421952809,1.414899206,1.423386359,1.42291397,1.418107262,1.422325262,1.417064501,1.416178383,1.408306959,1.406510473,1.404062616,1.403052647,1.403303862,1.40266415,1.401779613,1.402923582,1.402038414,1.395387005,1.394700814,1.389641011,1.383514754,1.379779997,1.370858542,1.376470323,1.37371382,1.368195364,1.364182898,1.366171361,1.369640852,1.369311849,1.373158232,1.378447918,1.374134198,1.368284361,1.377400867,1.379734851,1.380959362,1.378519223,1.380012626,1.379909531,1.387946539,1.39709617,1.400684359,1.401670717,1.407969313,1.416335338,1.412433797,1.410692111,1.409856769,1.411824374,1.408344426,1.411699448,1.401498981,1.402258415,1.410746447,1.403498303,1.394703166,1.396056138,1.402093239,1.391484253,1.391110713,1.400535314,1.402041902,1.403652102,1.399875705,1.40205622,1.397309195,1.390447588,1.39229037,1.404097188,1.398185436,1.397762139,1.390738801,1.391235767,1.384654488,1.388996728,1.376361029,1.375488076,1.370683226,1.377190607,1.375977547,1.371974927,1.3756651,1.375756097,1.373662684,1.367763256,1.37345625,1.375569932,1.382822656,1.382578378,1.394193284,1.38280462,1.378493752,1.379392465,1.375989618,1.364107232,1.363709932,1.355970963,1.347559415,1.348236832,1.341613046,1.351491101,1.354183359,1.348408356,1.351419766,1.355142116,1.351000868,1.352853375
Lignite,1.427777777,1.422375515,1.427752559,1.416602999,1.416441413,1.405778931,1.403382503,1.406736617,1.404899735,1.39699044,1.405018941,1.391295716,1.389531425,1.391195269,1.39181759,1.399250531,1.398113918,1.402999063,1.394128826,1.404844952,1.399683869,1.394646021,1.385068951,1.380717123,1.379024083,1.381539985,1.38854489,1.39339511,1.396627265,1.386583259,1.385970577,1.381279192,1.386055582,1.38187981,1.376313196,1.380908267,1.380037511,1.390451689,1.380649929,1.373860158,1.375470797,1.372766471,1.36281448,1.367731534,1.36616831,1.366397558,1.372190676,1.37241677,1.364942134,1.35983236,1.362273459,1.363525352,1.364256302,1.359005439,1.368451053,1.364740894,1.36829078,1.372555141,1.378857237,1.372406471,1.369223912,1.37155145,1.364009225,1.373019273,1.372782199,1.372654844,1.36872166,1.372069907,1.366557131,1.361389118,1.372689774,1.372936568,1.376746588,1.384683269,1.387220634,1.382401215,1.383699058,1.389498846,1.395776458,1.394664015,1.392925573,1.393150089,1.392708432,1.389709686,1.385236832,1.384014595,1.388008699,1.375677268,1.374343461,1.385948458,1.381373771,1.385836742,1.387690255,1.399215427,1.40105351,1.392442972,1.403141908,1.403875311,1.411242613,1.405793135,1.404461057,1.403133889,1.408284795,1.406798954,1.406696943,1.414385173,1.411192002,1.415729253,1.41799674,1.408186707
Lignite,1.427777777,1.433608301,1.426695764,1.428430707,1.431567389,1.432712099,1.441515517,1.448261596,1.444203431,1.442027936,1.446073505,1.44849956,1.454314143,1.443033094,1.440473042,1.439040942,1.432522917,1.433796537,1.439673045,1.447265662,1.449576933,1.458813171,1.457281945,1.453100533,1.463719914,1.463627359,1.464328337,1.455167305,1.461219753,1.451911781,1.449292744,1.45294686,1.43967138,1.428746652,1.433818911,1.440765052,1.437737747,1.434891547,1.429361742,1.424262913,1.416029069,1.423092051,1.426287634,1.4294852,1.435751773,1.433647771,1.43838931,1.4482027,1.451164,1.458496066,1.455585388,1.457961732,1.465467374,1.468714485,1.465156074,1.464770567,1.468302638,1.463593284,1.464276317,1.467286239,1.46945309,1.467238068,1.45949105,1.462161924,1.464210534,1.467353731,1.465328932,1.457357044,1.460664149,1.465538323,1.472635522,1.48205794,1.478922894,1.48434366,1.48848851,1.496892413,1.493178684,1.504197373,1.504243716,1.506557031,1.507352983,1.514624262,1.521518833,1.518351505,1.523012084,1.526835698,1.521434916,1.529489169,1.529794505,1.532224763,1.522871757,1.521805133,1.519448128,1.513758662,1.514628724,1.504736244,1.501202473,1.498591931,1.506262758,1.505917263,1.503409098,1.515825306,1.503474945,1.504582582,1.502872207,1.506804866,1.509948481,1.516170663,1.510099398,1.501097673
Lignite,1.427777777,1.431929596,1.437578373,1.428945616,1.422189002,1.411987725,1.416362861,1.421270668,1.418033196,1.419174788,1.413870939,1.409436559,1.399036686,1.397199989,1.405125464,1.398307632,1.401144659,1.406542818,1.404469779,1.41527256,1.426714085,1.413750145,1.415525741,1.407442973,1.413253849,1.403815737,1.411418268,1.409355684,1.402972944,1.400358909,1.402251711,1.399208241,1.398308467,1.396941014,1.395149049,1.389579494,1.379398832,1.383021428,1.384676839,1.393612272,1.384471495,1.375618206,1.378875706,1.387238105,1.382552188,1.383893199,1.373745433,1.377115732,1.375847491,1.371648592,1.368520908,1.366390183,1.367459243,1.374242581,1.386235825,1.383049766,1.393672715,1.391994341,1.380369933,1.383760405,1.382217354,1.376763469,1.371885665,1.365761007,1.368515338,1.367614758,1.357934088,1.363462578,1.360911216,1.352622714,1.359844108,1.354188557,1.360568734,1.367410013,1.359519058,1.354112799,1.353806959,1.345911135,1.346216113,1.342605401,1.344805746,1.337561675,1.326746356,1.33718153,1.34095209,1.342255267,1.333252871,1.331282412,1.323262005,1.331669118,1.335304059,1.331493251,1.334301342,1.343453452,1.33472493,1.328125373,1.320635956,1.314238094,1.308786961,1.299527276,1.298559052,1.30576701,1.307809337,1.300277949,1.293359345,1.296823452,1.295196561,1.303286351,1.307086805,1.301212539
Lignite,1.427777777,1.421580737,1.424843655,1.425284351,1.42315132,1.417555072,1.420758061,1.416810305,1.408402927,1.410274267,1.410242836,1.411374726,1.401461405,1.411736538,1.412788502,1.420698044,1.415847882,1.405722013,1.408018088,1.414711147,1.415287741,1.413358317,1.41535134,1.408026596,1.409669217,1.412318236,1.415372648,1.414429974,1.423739376,1.414365135,1.415615368,1.416243452,1.414535376,1.419491465,1.420446266,1.417326653,1.414866268,1.42658509,1.423589792,1.412499744,1.398874127,1.404828159,1.406985293,1.397050204,1.395796115,1.405240799,1.401161951,1.401609383,1.401830511,1.399640985,1.402256093,1.397080173,1.392575488,1.384579797,1.382112433,1.392274128,1.388303908,1.392137251,1.386724759,1.385541394,1.378761039,1.389017879,1.386369804,1.395591327,1.396575535,1.408189641,1.413265313,1.418638724,1.421156758,1.425153942,1.421461045,1.418297548,1.42625152,1.420507105,1.423904971,1.428527303,1.42680127,1.432985474,1.433253368,1.439334798,1.444090597,1.444766269,1.440663256,1.435551128,1.438431287,1.44147754,1.437556507,1.437047663,1.437474489,1.445377309,1.447947307,1.449393392,1.449677309,1.444768031,1.455267372,1.458835188,1.454995599,1.457023541,1.453220382,1.452217991,1.450067148,1.444690599,1.449811814,1.450756752,1.448226396,1.449946055,1.448776869,1.451724652,1.451067274,1.448384844
Lignite,1.427777777,1.436635325,1.444415206,1.435272005,1.445580984,1.447334802,1.443490649,1.449091021,1.442612585,1.44271207,1.445018071,1.438746068,1.441551924,1.449861763,1.44543078,1.45043427,1.455091806,1.466918911,1.469468082,1.468724813,1.479962665,1.475019548,1.489113598,1.491301178,1.490829451,1.487863002,1.488584403,1.474741338,1.475026039,1.483586498,1.477992863,1.471321389,1.471945023,1.459888211,1.462297892,1.465812153,1.458875832,1.462176457,1.460995311,1.458468851,1.445473741,1.451014394,1.448637451,1.445581968,1.447443603,1.447093938,1.448421787,1.457552398,1.45587517,1.450858428,1.456634844,1.448703963,1.440403604,1.443275915,1.448238097,1.453489676,1.459279295,1.467805138,1.469909543,1.463327405,1.470428711,1.461168089,1.459847504,1.456221625,1.451324988,1.453261352,1.457440084,1.459819581,1.46486483,1.460398732,1.461708574,1.459802688,1.467551766,1.477290698,1.481658611,1.482701197,1.482065757,1.48237205,1.488392185,1.478792548,1.475377831,1.474148696,1.484369902,1.472821778,1.46974771,1.467344228,1.461588904,1.461274542,1.457642442,1.460976992,1.460867575,1.468409487,1.473116067,1.471756451,1.468618705,1.458144648,1.459539839,1.466527351,1.471986319,1.473975993,1.474995008,1.488359241,1.479130518,1.476364322,1.471508748,1.478029159,1.472320257,1.475766621,1.478124757,1.470232151
