YEAR,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120
DemandDETT,1,1.009154786,1.018716592,1.042832486,1.020779133,0.991713608,1.016898248,1.045868504,1.061124452,1.061167446,1.077489613,1.057249374,1.089004531,1.113747721,1.125890206,1.133583126,1.147200954,1.138426477,1.098228919,1.120160726,1.139553936,1.116834618,1.121849907,1.110062789,1.104471742,1.124795426,1.137908717,1.166160667,1.176575598,1.199550022,1.209802866,1.206766701,1.196375692,1.165673068,1.185088064,1.184101192,1.165829358,1.166885089,1.167004196,1.184134096,1.186470071,1.179563154,1.217390378,1.179206467,1.180974864,1.178719344,1.181989222,1.204650002,1.164893486,1.17250855,1.181088833,1.21703609,1.226930447,1.194645968,1.206154539,1.226082295,1.228503507,1.1942827,1.206761184,1.210823815,1.210631052,1.218843973,1.252702249,1.210727849,1.204868722,1.23880503,1.252949487,1.270712525,1.289196902,1.28240191,1.318250282,1.334369435,1.365391051,1.373388266,1.370649291,1.403183996,1.416363025,1.455368143,1.473735587,1.451440349,1.430637149,1.491506359,1.461858212,1.466575034,1.49566126,1.499551531,1.505739533,1.524145274,1.509753223,1.51732511,1.503126515,1.52019133,1.528020522,1.563877248,1.608582348,1.657730311,1.6097338,1.60927994,1.629930694,1.652743883,1.668522663,1.671603098,1.640568046,1.636158832,1.651979064,1.700951137,1.685795212,1.67977388,1.702114345,1.737489907
DemandDETT,1,1.008447617,1.019656343,1.045629467,1.053290856,1.041597528,1.064635024,1.092091437,1.104329251,1.073406504,1.057995407,1.055567473,1.056971473,1.068023928,1.095215176,1.09044193,1.112574953,1.147158261,1.168546015,1.176407472,1.177738349,1.175306973,1.154193794,1.152573393,1.174562674,1.228542108,1.201518529,1.225393047,1.205329586,1.213830099,1.206863626,1.202676653,1.212799296,1.234337587,1.250461203,1.251317542,1.209134902,1.206625525,1.228497846,1.224124002,1.206925651,1.189009355,1.186205042,1.217661028,1.212307369,1.206500112,1.218129417,1.216084016,1.242095688,1.204580413,1.210643424,1.214223298,1.191511553,1.245734512,1.226671058,1.212581617,1.213884172,1.211878518,1.221064114,1.19213826,1.222288227,1.211583138,1.248514058,1.235808421,1.209408425,1.192869927,1.213648097,1.172769094,1.195211812,1.223746399,1.20979657,1.189650478,1.205250855,1.193747268,1.211052763,1.197980853,1.177185403,1.19342966,1.185129,1.209353763,1.204917451,1.211528897,1.171732908,1.168541314,1.174181413,1.155641852,1.135257376,1.176152833,1.160688289,1.163441219,1.156316645,1.161161418,1.177565733,1.173871232,1.157856091,1.185297133,1.22674988,1.269995829,1.240245215,1.235049942,1.244560317,1.252470247,1.2872289,1.316084208,1.357394984,1.353214975,1.381802655,1.35370847,1.351126621,1.390390537
DemandDETT,1,0.97213987,0.958223098,0.942753093,0.965915867,0.941516349,0.912544246,0.891844933,0.889993419,0.909705101,0.881330823,0.866370647,0.850864411,0.849538894,0.87119641,0.85952129,0.847045008,0.821589798,0.816644329,0.792345169,0.770775009,0.768455024,0.777761223,0.799168686,0.823595693,0.816085103,0.80621988,0.798300092,0.80889621,0.800369815,0.78468149,0.810187833,0.803238725,0.791148551,0.820345609,0.839807762,0.848276884,0.83305775,0.846084837,0.844252038,0.845248336,0.879772896,0.8834664,0.887430493,0.900509712,0.910675705,0.899062656,0.895342353,0.909105765,0.937794126,0.953300033,0.945717588,0.951019827,0.929697549,0.924557783,0.940236132,0.911112465,0.911152352,0.931009369,0.915920171,0.924658085,0.947099426,0.921763913,0.899752084,0.909344352,0.906036869,0.926223948,0.919537062,0.95846036,0.990307492,0.988192962,1.009337435,0.975476189,1.015782894,1.048203123,1.069419583,1.052794872,1.05011156,1.088300092,1.057940649,1.04768408,1.027148452,1.027147887,0.992960788,1.001618794,1.00575744,1.016458566,1.010848467,1.004728679,1.009127408,0.984560533,0.992345584,0.985211197,0.987297991,0.995512685,1.003654008,1.025627867,1.032356229,1.042916997,1.044759464,1.017057409,1.023084654,1.010894236,1.013669227,1.005580175,1.011055323,1.035933104,1.022440927,1.007889453,0.988992276
DemandDETT,1,0.996853518,1.000446421,1.022422269,1.03998344,1.046242169,1.060599955,1.104753874,1.118363356,1.139662205,1.097175512,1.083937995,1.108674353,1.119738881,1.139352237,1.142091431,1.115330771,1.162924304,1.149958004,1.145902576,1.159964809,1.160734901,1.144670339,1.14034378,1.120362002,1.101195677,1.135880764,1.155719797,1.162450051,1.143284954,1.110455279,1.098933045,1.092953127,1.061922574,1.032159074,1.030935164,1.039359569,1.037741177,1.027694677,1.003812215,0.986815594,0.98331207,0.978866545,0.993143038,0.99156961,1.029240066,1.018109278,1.011444751,1.036019824,1.054732368,1.04792064,1.080929366,1.077138712,1.061773472,1.081802911,1.072787058,1.100505671,1.13759674,1.178994349,1.172522077,1.206283173,1.183542875,1.178562402,1.151214497,1.158653111,1.180683348,1.178556965,1.17221067,1.193842498,1.212215563,1.207928106,1.179129087,1.164115865,1.207070378,1.245028001,1.260805608,1.216620897,1.207502633,1.196815344,1.188431661,1.228645712,1.236079978,1.244152643,1.235891592,1.266644408,1.265273354,1.290643894,1.309281231,1.331840463,1.28929925,1.295003076,1.265801374,1.263948278,1.275476042,1.308039691,1.325811418,1.375469861,1.40816768,1.416059798,1.440602296,1.443232233,1.394598796,1.401945563,1.381831585,1.396266109,1.394923872,1.414315701,1.371280734,1.413298376,1.381180288
DemandDETT,1,1.029790818,1.024367907,1.03303567,1.028174681,1.031094029,1.013784125,1.013671145,1.003035662,1.035940498,1.037622433,1.018463713,1.024018678,1.067118552,1.074771227,1.055037059,1.043498052,1.050095437,1.036749462,1.008475845,1.017703368,1.002516345,0.995108877,1.026162748,1.003829862,1.021936181,1.008879182,1.024519466,1.038144989,1.032442541,1.012725995,1.019431311,1.013761225,1.041034779,1.044144624,1.046572134,1.075343072,1.070455164,1.044439506,1.06783323,1.068903267,1.047243951,1.02376183,1.014383403,0.986676647,0.958985334,0.950967104,0.962055657,0.982114467,0.995280461,1.00991668,1.004901168,1.036535406,1.042565014,1.039371441,1.056183645,1.051166538,1.025283752,1.019462823,1.045744419,1.021261716,1.020517737,1.029790364,1.058409535,1.055964713,1.071728534,1.096468756,1.084769638,1.120811326,1.138259865,1.161992151,1.138623093,1.147864934,1.197036956,1.185078318,1.172575648,1.192965352,1.168763483,1.168493184,1.168719986,1.141513237,1.141832207,1.157220225,1.154956124,1.172541702,1.150693751,1.181869043,1.185379717,1.187501411,1.175648747,1.188781542,1.191696247,1.208063746,1.228558218,1.25831742,1.231549086,1.264914889,1.293242616,1.316041537,1.275213488,1.26516793,1.230596629,1.229115202,1.243032102,1.267667935,1.259043611,1.29651621,1.270690643,1.255106512,1.261950316
DemandDETT,1,1.011157837,1.020619297,1.021778191,1.043483634,1.071395796,1.05277439,1.029375033,0.999928294,1.033491434,1.048839692,1.046691602,1.072892144,1.059183821,1.085457114,1.081043791,1.09121666,1.083293565,1.116320953,1.127036604,1.15684821,1.180747313,1.181360046,1.144094769,1.115138826,1.134719703,1.113284851,1.106429505,1.078411084,1.120896599,1.118078132,1.120835802,1.118620537,1.117126756,1.12899862,1.120911308,1.109626999,1.090047047,1.099098985,1.089472391,1.071994939,1.094177282,1.070951653,1.070621171,1.087758139,1.084164621,1.068811767,1.075216026,1.088742292,1.124778731,1.130523398,1.147264028,1.147113609,1.151815605,1.171998506,1.173305551,1.205086304,1.230573878,1.220501662,1.237096217,1.259616303,1.236457156,1.251736327,1.286572613,1.301085023,1.293096251,1.322659924,1.288465739,1.3418385,1.367960368,1.35343505,1.351871431,1.333856595,1.347149624,1.358877297,1.381364495,1.390899361,1.38990241,1.366621805,1.355539684,1.369083906,1.357936188,1.367593655,1.331825166,1.338732885,1.293751501,1.265018839,1.292087531,1.298478564,1.284053737,1.315188518,1.359828353,1.328540892,1.334324033,1.318167268,1.31869214,1.335853328,1.320438973,1.279818123,1.285851803,1.291460855,1.312107681,1.311787247,1.332091489,1.334512466,1.335230716,1.320356741,1.286862512,1.271448007,1.309974116
DemandDETT,1,1.018767468,1.021958354,0.997815441,1.003263125,0.996679569,0.990980517,0.97996679,0.993459657,0.989806573,1.029841114,1.029054261,1.040689262,1.054167014,1.091066357,1.090275168,1.09301943,1.074520107,1.063641285,1.093567776,1.133652365,1.177437747,1.20525291,1.246714873,1.265314186,1.252328181,1.248622428,1.242224805,1.221549528,1.234655712,1.221876919,1.261274503,1.297830485,1.319783476,1.350744506,1.328421229,1.33312994,1.327315417,1.309168993,1.344011973,1.342995803,1.316222861,1.288236545,1.290228792,1.290369122,1.289917824,1.30072711,1.307293989,1.316647023,1.296568099,1.260423906,1.294919842,1.320062664,1.32338468,1.339967411,1.325239906,1.361170218,1.383302021,1.393579955,1.415859787,1.366080552,1.366541875,1.40672864,1.36620966,1.3229424,1.34044101,1.356602344,1.342378495,1.351235587,1.333169814,1.357719316,1.404717729,1.439113552,1.426934293,1.443714511,1.454434775,1.451288627,1.453376152,1.507293493,1.562772183,1.572537431,1.547241799,1.500209607,1.504873471,1.492767708,1.470594988,1.476727314,1.503821576,1.516454564,1.559650534,1.536385833,1.520491569,1.527384735,1.524972056,1.54039915,1.555689632,1.531305996,1.522785071,1.490720105,1.487538861,1.505510035,1.545268006,1.589825558,1.588868704,1.570129485,1.556575602,1.585735736,1.551706099,1.495444553,1.529844349
DemandDETT,1,0.999656174,0.989805717,0.978430237,0.9628764,0.947619119,0.946938971,0.972472036,0.987842922,0.98933592,0.99781026,1.034966413,1.073380138,1.071553148,1.094993245,1.07746708,1.04199953,1.042713055,1.091264378,1.103828868,1.100712098,1.119226181,1.105847546,1.122171682,1.141708591,1.137188013,1.15501753,1.19044614,1.159851176,1.159012095,1.147695761,1.161644367,1.169945366,1.162050361,1.174227481,1.19127766,1.211058033,1.235021482,1.254826866,1.264818552,1.239085912,1.28705658,1.285696258,1.25309185,1.274010701,1.271258357,1.261686898,1.234760417,1.238257882,1.281535292,1.243693016,1.229843008,1.19647607,1.229737364,1.207106016,1.174199922,1.170596183,1.200019209,1.184931609,1.208659434,1.214521,1.196105606,1.204511519,1.200984296,1.213485381,1.206515743,1.205063776,1.247531649,1.246591215,1.292279902,1.29302429,1.326351913,1.280736607,1.28361847,1.276751911,1.282224118,1.290003562,1.336164155,1.367478841,1.371679563,1.406567592,1.400597024,1.390774894,1.371330285,1.372747967,1.350665087,1.329433971,1.338659077,1.35615511,1.328776684,1.33309528,1.304171587,1.327278792,1.324718111,1.316644771,1.28291224,1.284431186,1.297762274,1.327579474,1.324789733,1.332880392,1.330720313,1.365232156,1.367871945,1.366997075,1.4091806,1.416237626,1.388934387,1.376091508,1.368581923
DemandDETT,1,1.032785369,1.014072473,1.028571935,0.999990073,1.029799486,1.059448873,1.084327878,1.076142289,1.070568899,1.069181855,1.049661235,1.028528588,1.047159303,1.026528236,1.035562487,1.040422197,1.076341928,1.105167689,1.088515572,1.081549887,1.094328176,1.091322162,1.132272722,1.118828616,1.108756206,1.12304371,1.153583217,1.178729104,1.16237884,1.163502134,1.176490077,1.148897231,1.140247629,1.112210585,1.115058748,1.119785492,1.124908919,1.13236796,1.119171187,1.114074388,1.10460005,1.105924937,1.12576416,1.11888126,1.101131845,1.084519424,1.066237321,1.044341771,1.040604624,1.045636954,1.038416858,1.066304488,1.046606387,1.06804695,1.038882328,1.025448447,1.028819649,1.002276744,1.011126739,1.003435257,1.0070256,1.017792394,0.996167514,0.992883356,1.017019457,1.023278204,1.001881953,0.997952213,1.015094025,1.025988141,1.033663876,1.038878573,1.030114021,1.051836029,1.060681422,1.063562453,1.060552366,1.094474374,1.108483671,1.100632615,1.12225283,1.11815299,1.157618945,1.210649556,1.195041608,1.166825383,1.128392363,1.146659715,1.145564751,1.157403796,1.131123822,1.124729885,1.100127429,1.099519813,1.096828776,1.082013186,1.062796418,1.073328312,1.105589211,1.069258912,1.038934206,1.038955336,1.05059833,1.072753727,1.078117912,1.094022061,1.08984182,1.074181369,1.047491071
DemandDETT,1,1.040780118,1.019309852,1.018510372,1.018547874,1.015235037,1.012737497,0.995968285,1.041721353,1.072516127,1.058617176,1.074888285,1.117610806,1.130009291,1.120546681,1.10524443,1.109317912,1.071726216,1.048143408,1.053377619,1.026593258,1.037415175,1.027790018,1.049209282,1.06101166,1.053277294,1.044364356,1.05859156,1.080077699,1.052302522,1.042990419,1.071502021,1.057575325,1.050526828,1.054956956,1.082527914,1.0776482,1.121401874,1.143698836,1.138995644,1.138689936,1.145848376,1.128000358,1.0897755,1.0529054,1.071149569,1.091772081,1.100145077,1.118524266,1.157682417,1.185232001,1.2105045,1.190689262,1.190595954,1.211305878,1.190519511,1.220171246,1.213937515,1.206067338,1.211963254,1.220159419,1.22564697,1.233708384,1.232549382,1.236270793,1.290234634,1.29830092,1.269603105,1.261861165,1.276033001,1.261737084,1.303282907,1.301080331,1.273689304,1.297849386,1.281160547,1.291330153,1.335507725,1.329688626,1.363823341,1.404481747,1.443232091,1.431049023,1.46497449,1.522575238,1.525910201,1.547105103,1.578844521,1.589182853,1.63428818,1.69496807,1.682141589,1.695906799,1.668102793,1.672833292,1.648357724,1.641027256,1.662812792,1.722984995,1.752480663,1.713623943,1.73186913,1.766218255,1.80182603,1.803299585,1.853845127,1.86990534,1.878568591,1.882404109,1.940183505
